,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
1920,1660780800000,23349.03000000,23574.86000000,23290.32000000,23524.65000000,376.88554900,1660823999999,8833619.49473604,5789,188.30305800,4413665.03807806,0
1921,1660824000000,23535.70000000,23594.25000000,23121.09000000,23195.31000000,574.62977800,1660867199999,13435994.84855408,9317,290.17369200,6786296.97641245,0
1922,1660867200000,23188.04000000,23205.55000000,21272.55000000,21472.09000000,1744.39329600,1660910399999,38410370.22403177,21196,854.82445600,18803922.56601193,0
1923,1660910400000,21465.82000000,21657.86000000,20775.00000000,20832.56000000,2334.13560300,1660953599999,49682222.17280268,32308,1142.17453500,24310735.36112214,0
1924,1660953600000,20829.28000000,21361.92000000,20796.70000000,21240.17000000,1068.00863700,1660996799999,22578856.31039472,12785,535.06474400,11313003.74046392,0
1925,1660996800000,21229.88000000,21354.61000000,20769.64000000,21138.83000000,760.98902200,1661039999999,16074087.23415154,10030,371.56883100,7847958.95297380,0
1926,1661040000000,21136.48000000,21557.36000000,21069.15000000,21532.80000000,383.05762400,1661083199999,8154261.96559425,6215,199.62187600,4251574.74047659,0
1927,1661083200000,21543.34000000,21790.22000000,21281.14000000,21509.50000000,388.81493800,1661126399999,8361208.26511631,7583,192.92855000,4148791.49888016,0
1928,1661126400000,21519.50000000,21525.82000000,20900.00000000,21246.55000000,964.78752600,1661169599999,20526739.14249547,13993,483.29076800,10283066.62903908,0
1929,1661169600000,21250.05000000,21535.00000000,20970.13000000,21400.46000000,767.15711300,1661212799999,16282766.68420446,12549,391.03760100,8299428.13900078,0
1930,1661212800000,21397.82000000,21548.38000000,20898.09000000,21453.88000000,629.60879400,1661255999999,13414467.41559447,11817,303.93456300,6473707.40936697,0
1931,1661256000000,21457.47000000,21678.28000000,21330.00000000,21524.41000000,573.79604600,1661299199999,12334591.61246233,13238,291.99540400,6277390.84029807,0
1932,1661299200000,21529.30000000,21551.50000000,21153.84000000,21440.51000000,977.97526100,1661342399999,20875690.12113039,13720,501.80830700,10710652.84519747,0
1933,1661342400000,21442.67000000,21892.46000000,21364.88000000,21370.41000000,1852.14277700,1661385599999,40014765.88489874,21227,907.09839700,19593634.10353757,0
1934,1661385600000,21371.07000000,21817.93000000,21312.78000000,21724.74000000,756.67978100,1661428799999,16351023.52917665,12263,385.28858400,8324081.72170176,0
1935,1661428800000,21719.12000000,21775.75000000,21432.20000000,21558.60000000,475.00332000,1661471999999,10258037.14904920,10624,241.77635900,5221028.18348840,0
1936,1661472000000,21562.60000000,21612.15000000,21116.55000000,21193.39000000,673.05408700,1661515199999,14393485.83119002,10044,338.22096000,7231789.13183410,0
1937,1661515200000,21185.84000000,21874.34000000,20110.85000000,20238.50000000,3433.03420100,1661558399999,72327512.68371671,40659,1708.21144700,35991524.05642994,0
1938,1661558400000,20236.28000000,20377.41000000,19909.51000000,20210.12000000,1215.24666600,1661601599999,24544430.23559750,19212,600.49170600,12130265.15064828,0
1939,1661601600000,20207.45000000,20241.30000000,19681.97000000,20037.34000000,1000.03092400,1661644799999,20020050.78986581,17856,505.60140600,10125500.66399155,0
1940,1661644800000,20039.53000000,20156.99000000,19925.00000000,20033.63000000,397.91608500,1661687999999,7968754.28907371,11435,204.56707200,4097303.73085517,0
1941,1661688000000,20033.63000000,20152.59000000,19426.83000000,19556.72000000,672.22658300,1661731199999,13385241.57952987,15368,330.47292900,6586076.44320683,0
1942,1661731200000,19552.00000000,19956.41000000,19547.27000000,19821.89000000,733.64111000,1661774399999,14507564.60378059,16021,371.18075200,7339887.76719924,0
1943,1661774400000,19819.62000000,20414.41000000,19808.02000000,20286.88000000,994.99323000,1661817599999,20069174.12312837,20000,511.11132700,10309794.47718115,0
1944,1661817600000,20289.94000000,20575.00000000,20117.74000000,20409.53000000,740.51698400,1661860799999,15065833.13961571,9449,377.13525600,7672964.11292453,0
1945,1661860800000,20407.27000000,20445.19000000,19543.78000000,19810.09000000,994.26657700,1661903999999,19801751.44020107,14070,487.17654900,9701829.41646108,0
1946,1661904000000,19825.74000000,20488.00000000,19809.07000000,20317.78000000,751.43444800,1661947199999,15220775.99044777,15751,385.49205500,7809710.68257414,0
1947,1661947200000,20313.91000000,20423.45000000,19869.09000000,20050.08000000,770.09283500,1661990399999,15524465.31718462,19154,366.92057300,7397216.12215999,0
1948,1661990400000,20054.12000000,20203.98000000,19807.54000000,20070.18000000,655.92648300,1662033599999,13129144.73109726,16905,331.65304100,6637885.77896576,0
1949,1662033600000,20077.50000000,20176.00000000,19566.32000000,20129.38000000,943.63652300,1662076799999,18757604.23823683,21101,458.69421300,9115746.87939312,0
1950,1662076800000,20132.25000000,20294.42000000,19959.25000000,20088.76000000,413.55480200,1662119999999,8317956.71938453,12185,206.12649100,4145465.06688342,0
1951,1662120000000,20091.72000000,20435.04000000,19754.70000000,19947.33000000,1140.67167600,1662163199999,22931159.30050701,22415,571.53414200,11489569.47991127,0
1952,1662163200000,19954.47000000,20050.41000000,19730.56000000,19798.43000000,390.58741600,1662206399999,7767898.70257777,11078,189.45392800,3767930.87365623,0
1953,1662206400000,19800.00000000,19900.35000000,19659.54000000,19832.72000000,299.03355500,1662249599999,5913386.94114417,9529,155.00516200,3065553.57988209,0
1954,1662249600000,19835.08000000,19863.52000000,19595.22000000,19840.11000000,249.19990100,1662292799999,4922030.20396659,9190,126.40663700,2496768.98114014,0
1955,1662292800000,19844.72000000,20023.48000000,19651.24000000,20009.24000000,585.23863100,1662335999999,11612818.25150832,12139,290.23742700,5759092.02409113,0
1956,1662336000000,20000.11000000,20052.34000000,19639.22000000,19696.82000000,454.49226700,1662379199999,9009963.50668599,6137,218.84110200,4337184.03352078,0
1957,1662379200000,19704.37000000,19949.42000000,19668.42000000,19786.73000000,597.11927900,1662422399999,11819698.34970065,8085,307.19194300,6081482.35274780,0
1958,1662422400000,19799.82000000,20179.48000000,19672.69000000,19922.63000000,1013.91100200,1662465599999,20157915.98242209,13539,507.52006900,10090255.99809593,0
1959,1662465600000,19919.71000000,19991.09000000,18659.02000000,18795.29000000,1500.32060000,1662508799999,28930515.84013357,18537,736.17472400,14197008.42193398,0
1960,1662508800000,18791.56000000,18876.64000000,18536.82000000,18736.80000000,743.90685200,1662551999999,13951146.49284344,10782,373.89019200,7013380.47403470,0
1961,1662552000000,18742.55000000,19460.72000000,18679.28000000,19287.92000000,1095.76157700,1662595199999,20912710.02182492,14998,569.21151700,10865514.21224210,0
1962,1662595200000,19296.53000000,19389.39000000,19055.34000000,19310.86000000,691.57076300,1662638399999,13309735.65731981,9485,354.48765900,6822892.75859985,0
1963,1662638400000,19309.31000000,19454.01000000,19015.54000000,19318.96000000,1053.59933800,1662681599999,20259079.68432648,19443,508.73689100,9782491.93318251,0
1964,1662681600000,19319.92000000,21184.49000000,19295.65000000,20940.66000000,1823.95753000,1662724799999,37321042.05662909,25379,939.27928700,19204536.17044527,0
1965,1662724800000,20942.11000000,21600.00000000,20919.39000000,21364.31000000,1243.65237400,1662767999999,26367058.91547136,21907,615.26720700,13044288.73046767,0
1966,1662768000000,21366.14000000,21662.00000000,21155.53000000,21282.33000000,692.35000200,1662811199999,14799391.87730479,9768,353.31372400,7553201.77931542,0
1967,1662811200000,21288.04000000,21804.09000000,21122.78000000,21652.49000000,736.46974200,1662854399999,15800758.01674097,14655,381.77382100,8193430.97145141,0
1968,1662854400000,21652.50000000,21720.98000000,21350.91000000,21616.90000000,513.97641300,1662897599999,11093783.25383010,13433,263.78080500,5693799.98206090,0
1969,1662897600000,21607.46000000,21857.14000000,21455.65000000,21822.82000000,644.97333200,1662940799999,13949623.32699135,18915,340.94273000,7373948.96940772,0
1970,1662940800000,21821.17000000,22467.28000000,21554.28000000,22309.41000000,1877.43131600,1662983999999,41287553.96922927,28719,936.03611800,20585834.75134084,0
1971,1662984000000,22310.12000000,22483.01000000,22001.05000000,22395.73000000,1014.32667700,1663027199999,22628521.95369012,19234,499.28195500,11139625.10409303,0
1972,1663027200000,22396.19000000,22712.90000000,22066.71000000,22526.02000000,1309.02821500,1663070399999,29271641.92235894,24575,650.79624100,14551175.21732274,0
1973,1663070400000,22526.02000000,22789.00000000,19895.31000000,20174.19000000,2237.39773300,1663113599999,47345091.28247091,32466,1100.08523400,23272011.33764539,0
1974,1663113600000,20159.64000000,20529.10000000,20045.29000000,20221.38000000,939.30911800,1663156799999,19072080.51408220,15456,467.91315800,9500793.58253603,0
1975,1663156800000,20224.76000000,20386.96000000,19619.62000000,20224.21000000,1416.47671300,1663199999999,28472603.28930219,26855,710.08265200,14278454.40149956,0
1976,1663200000000,20219.20000000,20329.38000000,19923.07000000,20147.96000000,964.53401500,1663243199999,19407592.82190179,22922,469.12876200,9441966.32369901,0
1977,1663243200000,20149.57000000,20189.40000000,19495.88000000,19699.71000000,818.69818500,1663286399999,16258211.54199166,20440,410.03619400,8142097.09344659,0
1978,1663286400000,19707.59000000,19889.24000000,19583.26000000,19868.85000000,592.53595900,1663329599999,11706472.08125944,13229,288.95114400,5709334.69810589,0
1979,1663329600000,19870.54000000,19872.38000000,19336.68000000,19802.64000000,1083.14876700,1663372799999,21272505.05653008,19298,543.05884500,10667936.23883725,0
1980,1663372800000,19798.05000000,20062.51000000,19769.74000000,19814.39000000,342.29661900,1663415999999,6814364.44056493,7690,167.52232900,3335673.67268837,0
1981,1663416000000,19812.92000000,20179.98000000,19753.06000000,20110.84000000,560.39597700,1663459199999,11229582.09867398,8658,286.75306200,5745775.48587006,0
1982,1663459200000,20114.74000000,20117.53000000,19768.51000000,19925.94000000,301.19612300,1663502399999,6020297.21385654,5571,149.52253300,2988640.60892597,0
1983,1663502400000,19918.85000000,20025.05000000,19338.68000000,19417.43000000,891.80122400,1663545599999,17532803.79787217,14642,447.20495500,8792882.10036482,0
1984,1663545600000,19424.32000000,19513.33000000,18257.70000000,18676.83000000,1290.79978200,1663588799999,24156144.23965456,18302,621.90234300,11636382.01486693,0
1985,1663588800000,18689.02000000,19678.53000000,18673.45000000,19540.09000000,1473.24613900,1663631999999,28304798.11852742,19975,736.20561800,14145031.88216243,0
1986,1663632000000,19533.97000000,19635.18000000,19158.04000000,19220.76000000,665.42198600,1663675199999,12897844.82915385,10630,328.36173300,6365555.65237222,0
1987,1663675200000,19215.89000000,19312.25000000,18740.54000000,18869.66000000,997.51860600,1663718399999,18950671.37001201,18599,452.49515100,8595958.02974481,0
1988,1663718400000,18868.01000000,19201.69000000,18793.90000000,19168.14000000,483.88731200,1663761599999,9178552.77814363,10174,241.46953700,4580893.72081676,0
1989,1663761600000,19168.57000000,19799.34000000,18168.45000000,18466.35000000,3855.01114900,1663804799999,73893241.94724430,49045,1896.68495000,36379051.74182379,0
1990,1663804800000,18452.78000000,19280.87000000,18359.28000000,19230.50000000,1885.67950900,1663847999999,35509743.40586949,21418,939.14402700,17680939.51566350,0
1991,1663848000000,19232.58000000,19516.20000000,18788.42000000,19404.89000000,1641.34358900,1663891199999,31397213.15303230,22707,819.63099700,15679066.38532643,0
1992,1663891200000,19410.18000000,19496.18000000,18836.11000000,18857.55000000,727.39778200,1663934399999,13961073.93091874,13118,360.33847500,6918252.65440463,0
1993,1663934400000,18854.42000000,19400.00000000,18535.56000000,19291.83000000,2004.63516300,1663977599999,37799120.39913305,27847,974.51824900,18380480.28656067,0
1994,1663977600000,19292.79000000,19312.55000000,18931.40000000,19053.56000000,733.75610200,1664020799999,14014842.88442076,10604,366.73018000,7004958.13927265,0
1995,1664020800000,19058.85000000,19223.54000000,18810.09000000,18914.70000000,517.03488300,1664063999999,9838004.20818818,9394,254.40721600,4842045.49542466,0
1996,1664064000000,18915.13000000,19177.21000000,18910.20000000,19117.09000000,408.29203200,1664107199999,7764174.61011184,6404,202.92825500,3859616.41571567,0
1997,1664107200000,19117.57000000,19139.78000000,18636.01000000,18810.25000000,738.69902700,1664150399999,13977476.51477397,10530,363.39518400,6875528.61178268,0
1998,1664150400000,18805.24000000,19315.99000000,18687.90000000,18872.77000000,1012.68121100,1664193599999,19205568.49858412,15205,507.47433800,9623139.13888247,0
1999,1664193600000,18878.30000000,19277.00000000,18824.56000000,19226.03000000,1314.32528900,1664236799999,25130384.40370449,17665,675.84466000,12921350.94786734,0
2000,1664236800000,19225.91000000,20347.83000000,19190.01000000,20234.49000000,2577.28886500,1664279999999,51525749.82997350,28319,1269.01629300,25376710.78735712,0
2001,1664280000000,20233.21000000,20382.65000000,18827.24000000,19077.58000000,2609.98121900,1664323199999,51302429.66427966,31353,1311.11566800,25764795.65376007,0
2002,1664323200000,19082.76000000,19234.78000000,18478.34000000,18954.63000000,2021.87925800,1664366399999,38081125.05585512,23045,1010.54915300,19030981.79720475,0
2003,1664366400000,18952.22000000,19788.22000000,18947.05000000,19412.05000000,1999.37980800,1664409599999,38714306.87509319,26665,998.60582000,19340942.07647853,0
2004,1664409600000,19416.06000000,19625.00000000,19275.68000000,19467.16000000,752.30404600,1664452799999,14614725.83942996,13582,378.30140400,7350431.26929680,0
2005,1664452800000,19467.76000000,19642.42000000,18850.72000000,19585.16000000,1637.67039800,1664495999999,31578370.27647487,23720,808.87647800,15597932.41574598,0
2006,1664496000000,19587.96000000,19691.91000000,19315.53000000,19440.28000000,846.19780500,1664539199999,16494398.98920430,12485,422.51981100,8236515.29351075,0
2007,1664539200000,19429.22000000,20178.37000000,19158.61000000,19423.55000000,2702.41384900,1664582399999,52808124.96194672,35343,1373.01155800,26825517.82936708,0
2008,1664582400000,19424.58000000,19482.44000000,19163.55000000,19318.12000000,291.71831800,1664625599999,5645654.01998425,5225,134.16216000,2596409.24441054,0
2009,1664625600000,19308.03000000,19395.03000000,19200.00000000,19312.75000000,356.16130500,1664668799999,6872435.94722588,5196,176.31731100,3402825.37584766,0
2010,1664668800000,19309.16000000,19396.79000000,19042.68000000,19193.50000000,310.85974000,1664711999999,5977781.44880056,4943,152.09586500,2923950.51060583,0
2011,1664712000000,19189.06000000,19336.88000000,18922.49000000,19055.80000000,886.58426500,1664755199999,16979172.77705076,10536,450.23877900,8623903.84151154,0
2012,1664755200000,19061.42000000,19313.42000000,18964.71000000,19246.03000000,977.66047300,1664798399999,18747728.35566752,11704,480.84925700,9221773.97127054,0
2013,1664798400000,19243.26000000,19711.75000000,19136.03000000,19626.18000000,1406.75938500,1664841599999,27370860.12005854,19118,682.96957000,13290483.36020995,0
2014,1664841600000,19629.32000000,20153.99000000,19494.03000000,19936.17000000,1367.24339300,1664884799999,27055365.44670953,21254,677.76023500,13411208.50568955,0
2015,1664884800000,19935.82000000,20463.71000000,19873.60000000,20342.75000000,1873.86200700,1664927999999,37718553.47667983,26348,937.87668000,18883951.72627355,0
2016,1664928000000,20337.15000000,20365.60000000,19957.84000000,20030.76000000,1017.59745100,1664971199999,20520081.85416503,16937,500.76506900,10098319.13118510,0
